commodity,regime,region_id,date,residual
Fuel (diesel),North,Alduhamih_Al Hudaydah,2015-03-01,-0.9769215783931305
Fuel (diesel),North,Alduhamih_Al Hudaydah,2015-04-01,0.3504441050670317
Fuel (diesel),North,Alduhamih_Al Hudaydah,2015-05-01,2.338574491434243
Fuel (diesel),North,Alduhamih_Al Hudaydah,2015-06-01,2.3270178315216175
Fuel (diesel),North,Alduhamih_Al Hudaydah,2015-07-01,1.40280398481042
Fuel (diesel),North,Alduhamih_Al Hudaydah,2015-08-01,0.4111441050670319
Fuel (diesel),North,Alduhamih_Al Hudaydah,2015-09-01,1.3970521480614557
Fuel (diesel),North,Alduhamih_Al Hudaydah,2015-10-01,1.4018481611249496
Fuel (diesel),North,Alduhamih_Al Hudaydah,2015-11-01,0.915291557976204
Fuel (diesel),North,Alduhamih_Al Hudaydah,2015-12-01,-0.7154821684783821
Fuel (diesel),North,Alduhamih_Al Hudaydah,2016-01-01,-0.6460478519385444
Fuel (diesel),North,Alduhamih_Al Hudaydah,2016-02-01,-0.9148084420237959
Fuel (diesel),North,Alduhamih_Al Hudaydah,2016-03-01,-0.9192084420237958
Fuel (diesel),North,Alduhamih_Al Hudaydah,2016-04-01,-0.9822084420237959
Fuel (diesel),North,Alduhamih_Al Hudaydah,2016-05-01,-0.831482168478382
Fuel (diesel),North,Alduhamih_Al Hudaydah,2018-04-01,-1.197608442023796
Fuel (diesel),North,Alduhamih_Al Hudaydah,2018-09-01,-0.8232726732561337
Fuel (diesel),North,Alduhamih_Al Hudaydah,2020-01-01,-0.13283060274741287
Fuel (diesel),North,Alduhamih_Al Hudaydah,2020-02-01,-1.2008690313023032
Fuel (diesel),North,Alduhamih_Al Hudaydah,2020-03-01,-1.2090497353885359
Fuel (diesel),North,Alduhamih_Al Hudaydah,2020-04-01,-0.5372215783931307
Fuel (diesel),North,Alduhamih_Al Hudaydah,2020-05-01,-0.5334704638622911
Fuel (diesel),North,Alduhamih_Al Hudaydah,2020-06-01,-0.5261955255877242
Fuel (diesel),North,Alduhamih_Al Hudaydah,2020-07-01,-0.11270942257690986
Fuel (diesel),North,Alduhamih_Al Hudaydah,2020-08-01,-1.419136368062461
Fuel (diesel),North,Alduhamih_Al Hudaydah,2020-09-01,0.2519425782650444
Fuel (diesel),North,Alduhamih_Al Hudaydah,2020-10-01,0.9547145163183826
Fuel (diesel),North,Alduhamih_Al Hudaydah,2020-11-01,-1.4462704638622912
Fuel (diesel),North,Alduhamih_Al Hudaydah,2020-12-01,-0.07882962138755456
Fuel (diesel),North,Alduhamih_Al Hudaydah,2021-01-01,-0.41024928369178815
Fuel (diesel),North,Alduhamih_Al Hudaydah,2021-02-01,0.7990543779298787
Fuel (diesel),North,Alduhamih_Al Hudaydah,2021-03-01,1.5372598274561757
Fuel (diesel),North,Alduhamih_Al Hudaydah,2021-04-01,1.5348350247556146
Fuel (diesel),North,Alduhamih_Al Hudaydah,2021-05-01,-1.18951774307522
Fuel (diesel),North,Alduhamih_Al Hudaydah,2021-06-01,0.5023784216068694
Fuel (diesel),North,Alduhamih_Al Hudaydah,2021-07-01,0.7832679087354644
Fuel (diesel),North,Alduhamih_Al Hudaydah,2021-08-01,-1.1888836002316259
Fuel (diesel),North,Alduhamih_Al Hudaydah,2021-09-01,0.5069309686976968
Fuel (diesel),North,Alduhamih_Al Hudaydah,2021-10-01,0.4998774905249985
Fuel (diesel),North,Alduhamih_Al Hudaydah,2021-11-01,0.4938558096831225
Fuel (diesel),North,Alduhamih_Al Hudaydah,2021-12-01,0.4161915579762041
Fuel (diesel),North,Alduhamih_Al Hudaydah,2022-01-01,-0.8043361473224535
Fuel (diesel),North,Alduhamih_Al Hudaydah,2022-02-01,0.5458915579762043
Fuel (diesel),North,Alduhamih_Al Hudaydah,2022-03-01,3.4159373583921253
Fuel (diesel),North,Alduhamih_Al Hudaydah,2022-04-01,1.7662638526775465
Fuel (diesel),North,Alduhamih_Al Hudaydah,2022-05-01,-0.9715850327916141
Fuel (diesel),North,Alduhamih_Al Hudaydah,2022-06-01,1.764403262592295
Fuel (diesel),North,Alduhamih_Al Hudaydah,2022-07-01,1.643924442762798
Fuel (diesel),North,Alduhamih_Al Hudaydah,2022-08-01,0.9484127381467069
Fuel (diesel),North,Alduhamih_Al Hudaydah,2022-09-01,1.2116638526775463
Fuel (diesel),North,Alduhamih_Al Hudaydah,2022-10-01,-1.2862478519385445
Fuel (diesel),North,Alduhamih_Al Hudaydah,2022-11-01,0.642814967208386
Fuel (diesel),North,Alduhamih_Al Hudaydah,2022-12-01,0.6131915579762042
Fuel (diesel),North,Alduhamih_Al Hudaydah,2023-01-01,-1.36400942257691
Fuel (diesel),North,Alduhamih_Al Hudaydah,2023-02-01,0.535891557976204
Fuel (diesel),North,Alduhamih_Al Hudaydah,2023-03-01,0.5363915579762042
Fuel (diesel),North,Alduhamih_Al Hudaydah,2023-04-01,-1.388108442023796
Fuel (diesel),North,Alduhamih_Al Hudaydah,2023-05-01,0.503712878974933
Fuel (diesel),North,Alduhamih_Al Hudaydah,2023-06-01,0.11750890840939232
Fuel (diesel),North,Alduhamih_Al Hudaydah,2023-07-01,-1.52940188121076
Fuel (diesel),North,Alduhamih_Al Hudaydah,2023-08-01,-0.08238613179431264
Fuel (diesel),North,Alduhamih_Al Hudaydah,2023-09-01,-0.08062046443596316
Fuel (diesel),North,Alduhamih_Al Hudaydah,2023-10-01,-1.5558558949329684
Fuel (diesel),North,Alduhamih_Al Hudaydah,2023-11-01,0.014203262592294985
Fuel (diesel),North,Alduhamih_Al Hudaydah,2023-12-01,0.035891557976204025
Fuel (diesel),North,Alduhamih_Al Hudaydah,2024-01-01,0.0406295361377087
Fuel (diesel),North,Alduhamih_Al Hudaydah,2024-02-01,0.035891557976204025
Fuel (diesel),North,Alduhamih_Al Hudaydah,2024-03-01,0.035891557976204025
Fuel (diesel),North,Alduhamih_Al Hudaydah,2024-04-01,0.03731783152161783
Fuel (diesel),North,Alduhamih_Al Hudaydah,2024-05-01,0.04595432066938199
Fuel (diesel),North,Al Hazum_Al Jawf,2018-04-01,-1.321358109756623
Fuel (diesel),North,Al Hazum_Al Jawf,2018-09-01,-1.4125843833020366
Fuel (diesel),North,Al Hazum_Al Jawf,2020-01-01,-1.043280106504111
Fuel (diesel),North,Al Hazum_Al Jawf,2020-02-01,-1.5318764448824442
Fuel (diesel),North,Al Hazum_Al Jawf,2020-03-01,-1.1382068465304818
Fuel (diesel),North,Al Hazum_Al Jawf,2020-04-01,-0.4311519081810806
Fuel (diesel),North,Al Hazum_Al Jawf,2020-05-01,-0.2192442792181044
Fuel (diesel),North,Al Hazum_Al Jawf,2020-06-01,-0.2182243872766112
Fuel (diesel),North,Al Hazum_Al Jawf,2020-07-01,1.5052323203301046
Fuel (diesel),North,Al Hazum_Al Jawf,2020-08-01,-1.0503973319563196
Fuel (diesel),North,Al Hazum_Al Jawf,2020-09-01,0.2835710647906071
Fuel (diesel),North,Al Hazum_Al Jawf,2020-10-01,-0.4013669693280322
Fuel (diesel),North,Al Hazum_Al Jawf,2020-11-01,-1.4231462786425237
Fuel (diesel),North,Al Hazum_Al Jawf,2020-12-01,-0.401295615808432
Fuel (diesel),North,Al Hazum_Al Jawf,2021-01-01,-0.40017361932933415
Fuel (diesel),North,Al Hazum_Al Jawf,2021-02-01,0.05187055713672484
Fuel (diesel),North,Al Hazum_Al Jawf,2021-03-01,0.345007794443547
Fuel (diesel),North,Al Hazum_Al Jawf,2021-04-01,0.605523555117556
Fuel (diesel),North,Al Hazum_Al Jawf,2021-05-01,-1.1550012363184041
Fuel (diesel),North,Al Hazum_Al Jawf,2021-06-01,0.21310133763006012
Fuel (diesel),North,Al Hazum_Al Jawf,2021-07-01,0.4489762067832148
Fuel (diesel),North,Al Hazum_Al Jawf,2021-08-01,-1.2165055626657952
Fuel (diesel),North,Al Hazum_Al Jawf,2021-09-01,0.7417199502597678
Fuel (diesel),North,Al Hazum_Al Jawf,2021-10-01,0.7346299229489526
Fuel (diesel),North,Al Hazum_Al Jawf,2021-11-01,0.42306143823031706
Fuel (diesel),North,Al Hazum_Al Jawf,2021-12-01,0.7830094373883625
Fuel (diesel),North,Al Hazum_Al Jawf,2022-01-01,-1.0757066007895324
Fuel (diesel),North,Al Hazum_Al Jawf,2022-02-01,1.4295424666595138
Fuel (diesel),North,Al Hazum_Al Jawf,2022-03-01,2.430161637853892
Fuel (diesel),North,Al Hazum_Al Jawf,2022-04-01,1.4781238812391388
Fuel (diesel),North,Al Hazum_Al Jawf,2022-05-01,-1.0315144230439488
Fuel (diesel),North,Al Hazum_Al Jawf,2022-06-01,1.569481520898133
Fuel (diesel),North,Al Hazum_Al Jawf,2022-07-01,1.7731683845287984
Fuel (diesel),North,Al Hazum_Al Jawf,2022-08-01,1.1307077944435469
Fuel (diesel),North,Al Hazum_Al Jawf,2022-09-01,0.9179552473527195
Fuel (diesel),North,Al Hazum_Al Jawf,2022-10-01,-1.2618447526472807
Fuel (diesel),North,Al Hazum_Al Jawf,2022-11-01,0.6781067571265542
Fuel (diesel),North,Al Hazum_Al Jawf,2022-12-01,0.6556111401596016
Fuel (diesel),North,Al Hazum_Al Jawf,2023-01-01,-1.335897298931364
Fuel (diesel),North,Al Hazum_Al Jawf,2023-02-01,0.5707077944435468
Fuel (diesel),North,Al Hazum_Al Jawf,2023-03-01,0.5683552473527194
Fuel (diesel),North,Al Hazum_Al Jawf,2023-04-01,-1.360297298931364
Fuel (diesel),North,Al Hazum_Al Jawf,2023-05-01,0.1765804835811402
Fuel (diesel),North,Al Hazum_Al Jawf,2023-06-01,0.16948152089813306
Fuel (diesel),North,Al Hazum_Al Jawf,2023-07-01,-1.469597298931364
Fuel (diesel),North,Al Hazum_Al Jawf,2023-08-01,0.17130779444354682
Fuel (diesel),North,Al Hazum_Al Jawf,2023-09-01,0.17035524735271923
Fuel (diesel),North,Al Hazum_Al Jawf,2023-10-01,-1.4905841625620293
Fuel (diesel),North,Al Hazum_Al Jawf,2023-11-01,0.17522897461404985
Fuel (diesel),North,Al Hazum_Al Jawf,2023-12-01,0.1692815208981331
Fuel (diesel),North,Al Hazum_Al Jawf,2024-01-01,0.17582093161962598
Fuel (diesel),North,Al Hazum_Al Jawf,2024-02-01,0.17296838452879837
Fuel (diesel),North,Al Hazum_Al Jawf,2024-03-01,0.1753936767143538
Fuel (diesel),North,Al Hazum_Al Jawf,2024-04-01,0.17544577260505156
Fuel (diesel),North,Al Hazum_Al Jawf,2024-05-01,0.17697244058671635
Fuel (diesel),North,Mahweet City_Al Mahwit,2018-04-01,-1.1225698929340766
Fuel (diesel),North,Mahweet City_Al Mahwit,2018-09-01,-0.8277815975501674
Fuel (diesel),North,Mahweet City_Al Mahwit,2020-01-01,-0.11425532400475369
Fuel (diesel),North,Mahweet City_Al Mahwit,2020-02-01,-1.1835553240047536
Fuel (diesel),North,Mahweet City_Al Mahwit,2020-03-01,-1.1926815975501674
Fuel (diesel),North,Mahweet City_Al Mahwit,2020-04-01,-0.4582815975501675
Fuel (diesel),North,Mahweet City_Al Mahwit,2020-05-01,-0.45548159755016737
Fuel (diesel),North,Mahweet City_Al Mahwit,2020-06-01,-0.45258159755016747
Fuel (diesel),North,Mahweet City_Al Mahwit,2020-07-01,-0.4524815975501675
Fuel (diesel),North,Mahweet City_Al Mahwit,2020-08-01,-1.3183815975501676
Fuel (diesel),North,Mahweet City_Al Mahwit,2020-09-01,-0.09198159755016744
Fuel (diesel),North,Mahweet City_Al Mahwit,2020-10-01,-0.23158159755016738
Fuel (diesel),North,Mahweet City_Al Mahwit,2020-11-01,-1.422021007464916
Fuel (diesel),North,Mahweet City_Al Mahwit,2020-12-01,-0.28838159755016735
Fuel (diesel),North,Mahweet City_Al Mahwit,2021-01-01,0.487178992535084
Fuel (diesel),North,Mahweet City_Al Mahwit,2021-02-01,0.9918446759952464
Fuel (diesel),North,Mahweet City_Al Mahwit,2021-03-01,0.587778992535084
Fuel (diesel),North,Mahweet City_Al Mahwit,2021-04-01,0.8387184024498326
Fuel (diesel),North,Mahweet City_Al Mahwit,2021-05-01,-1.132421007464916
Fuel (diesel),North,Mahweet City_Al Mahwit,2021-06-01,0.5719184024498327
Fuel (diesel),North,Mahweet City_Al Mahwit,2021-07-01,0.5323184024498326
Fuel (diesel),North,Mahweet City_Al Mahwit,2021-08-01,-1.2366815975501675
Fuel (diesel),North,Mahweet City_Al Mahwit,2021-09-01,0.5629184024498324
Fuel (diesel),North,Mahweet City_Al Mahwit,2021-10-01,0.5610184024498324
Fuel (diesel),North,Mahweet City_Al Mahwit,2021-11-01,0.6101184024498325
Fuel (diesel),North,Mahweet City_Al Mahwit,2021-12-01,0.4053750055985783
Fuel (diesel),North,Mahweet City_Al Mahwit,2022-01-01,-0.6139815975501675
Fuel (diesel),North,Mahweet City_Al Mahwit,2022-02-01,3.1585184024498325
Fuel (diesel),North,Mahweet City_Al Mahwit,2022-03-01,3.6755446759952464
Fuel (diesel),North,Mahweet City_Al Mahwit,2022-04-01,2.392844675995246
Fuel (diesel),North,Mahweet City_Al Mahwit,2022-05-01,-1.0396815975501674
Fuel (diesel),North,Mahweet City_Al Mahwit,2022-06-01,1.4766446759952463
Fuel (diesel),North,Mahweet City_Al Mahwit,2022-07-01,1.9086184024498327
Fuel (diesel),North,Mahweet City_Al Mahwit,2022-08-01,1.1663184024498325
Fuel (diesel),North,Mahweet City_Al Mahwit,2022-09-01,1.5418184024498327
Fuel (diesel),North,Mahweet City_Al Mahwit,2022-10-01,-1.2625815975501675
Fuel (diesel),North,Mahweet City_Al Mahwit,2022-11-01,0.6586184024498327
Fuel (diesel),North,Mahweet City_Al Mahwit,2022-12-01,0.6356184024498326
Fuel (diesel),North,Mahweet City_Al Mahwit,2023-01-01,-1.349121007464916
Fuel (diesel),North,Mahweet City_Al Mahwit,2023-02-01,0.5597446759952462
Fuel (diesel),North,Mahweet City_Al Mahwit,2023-03-01,0.46014467599524655
Fuel (diesel),North,Mahweet City_Al Mahwit,2023-04-01,-1.3743553240047537
Fuel (diesel),North,Mahweet City_Al Mahwit,2023-05-01,0.460878992535084
Fuel (diesel),North,Mahweet City_Al Mahwit,2023-06-01,0.33351840244983233
Fuel (diesel),North,Mahweet City_Al Mahwit,2023-07-01,-1.5193553240047537
Fuel (diesel),North,Mahweet City_Al Mahwit,2023-08-01,-0.03975532400475368
Fuel (diesel),North,Mahweet City_Al Mahwit,2023-09-01,-0.03712100746491598
Fuel (diesel),North,Mahweet City_Al Mahwit,2023-10-01,-1.5322775414922494
Fuel (diesel),North,Mahweet City_Al Mahwit,2023-11-01,0.036170949540660136
Fuel (diesel),North,Mahweet City_Al Mahwit,2023-12-01,0.061153264820779096
Fuel (diesel),North,Mahweet City_Al Mahwit,2024-01-01,0.06010215028993948
Fuel (diesel),North,Mahweet City_Al Mahwit,2024-02-01,0.061528423835353285
Fuel (diesel),North,Mahweet City_Al Mahwit,2024-03-01,0.06212038084092941
Fuel (diesel),North,Mahweet City_Al Mahwit,2024-04-01,0.06163010706592331
Fuel (diesel),North,Mahweet City_Al Mahwit,2024-05-01,0.06236274037519096
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2015-01-01,-1.1213966706672265
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2015-02-01,-1.1242149012182163
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2015-03-01,-0.9869754913034677
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2015-04-01,0.2753285647544499
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2015-05-01,-0.49392294421264027
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2015-06-01,-0.44290462835536926
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2015-07-01,-0.2472280375875513
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2015-08-01,0.0961770557873598
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2015-09-01,0.9418895688753359
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2015-10-01,0.9368745243302761
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2015-11-01,0.6291033293327732
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2015-12-01,-0.10830691875347687
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2016-01-01,-0.6073633446127549
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2016-02-01,-0.8904229442126402
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2016-03-01,-0.9861754913034678
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2016-04-01,-1.1705754913034678
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2016-05-01,-0.8607754913034678
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2018-04-01,-1.0872229442126402
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2018-09-01,-0.9066754913034678
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2020-01-01,-0.20337549130346777
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2020-02-01,-1.1672754913034677
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2020-03-01,-1.1749754913034678
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2020-04-01,-0.44057549130346785
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2020-05-01,-0.4377754913034677
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2020-06-01,-0.4348754913034678
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2020-07-01,1.1460245086965324
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2020-08-01,-1.1869754913034678
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2020-09-01,0.33082856475444977
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2020-10-01,0.844724508696532
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2020-11-01,-1.1285754913034678
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2020-12-01,-0.4275754913034677
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2021-01-01,0.29482450869653243
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2021-02-01,1.1106507822419458
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2021-03-01,1.5134245086965323
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2021-04-01,1.109224508696532
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2021-05-01,-0.9623754913034678
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2021-06-01,1.0216245086965323
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2021-07-01,0.9355245086965323
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2021-08-01,-1.1324754913034678
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2021-09-01,0.4206438054170436
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2021-10-01,0.46221137232719767
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2021-11-01,0.455824508696532
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2021-12-01,0.4563245086965322
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2022-03-01,1.2278245086965323
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2022-04-01,1.3608245086965323
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2022-05-01,-0.9783754913034678
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2022-06-01,0.9761245086965322
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2022-07-01,1.6762245086965322
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2022-08-01,1.681424508696532
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2022-09-01,1.726224508696532
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2022-10-01,-1.2536754913034678
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2022-11-01,0.6814376458726112
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2022-12-01,0.6783245086965322
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2023-01-01,-1.3336754913034679
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2023-02-01,0.5774507822419459
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2023-03-01,0.5765245086965323
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2023-04-01,-1.3732754913034677
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2023-05-01,0.3376507822419461
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2023-06-01,0.25122450869653234
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2023-07-01,-1.4659754913034677
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2023-08-01,-0.02347549130346782
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2023-09-01,-0.020249217758053994
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2023-10-01,-1.5157229442126403
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2023-11-01,0.05245078224194599
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2023-12-01,0.0760245086965321
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2024-01-01,0.0774507822419459
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2024-02-01,0.0760245086965321
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2024-03-01,0.0760245086965321
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2024-04-01,0.0760245086965321
Fuel (diesel),North,Sana'a City_Amanat Al Asimah,2024-05-01,0.05815627608648333
Fuel (diesel),North,Amran City_Amran,2015-01-01,-1.1640517551926841
Fuel (diesel),North,Amran City_Amran,2015-02-01,-1.1625911651074328
Fuel (diesel),North,Amran City_Amran,2015-03-01,-0.8835911651074327
Fuel (diesel),North,Amran City_Amran,2015-04-01,0.2906558752210304
Fuel (diesel),North,Amran City_Amran,2015-05-01,3.730335108437981
Fuel (diesel),North,Amran City_Amran,2015-06-01,3.261300791898144
Fuel (diesel),North,Amran City_Amran,2015-07-01,1.1994640054813246
Fuel (diesel),North,Amran City_Amran,2015-08-01,-0.4460414823298373
Fuel (diesel),North,Amran City_Amran,2015-09-01,-0.15698750348576573
Fuel (diesel),North,Amran City_Amran,2015-10-01,0.5852599494234068
Fuel (diesel),North,Amran City_Amran,2015-11-01,0.38234824480731566
Fuel (diesel),North,Amran City_Amran,2015-12-01,-0.4503254816472704
Fuel (diesel),North,Amran City_Amran,2016-01-01,-0.8770203874656152
Fuel (diesel),North,Amran City_Amran,2016-02-01,-0.9939725788803138
Fuel (diesel),North,Amran City_Amran,2016-03-01,-1.0059517551926842
Fuel (diesel),North,Amran City_Amran,2016-04-01,-1.0646517551926842
Fuel (diesel),North,Amran City_Amran,2016-05-01,-0.8741517551926843
Fuel (diesel),North,Amran City_Amran,2018-04-01,-1.1310517551926842
Fuel (diesel),North,Amran City_Amran,2018-09-01,-1.0358517551926842
Fuel (diesel),North,Amran City_Amran,2020-01-01,-0.1340911651074328
Fuel (diesel),North,Amran City_Amran,2020-02-01,-1.2023400505765933
Fuel (diesel),North,Amran City_Amran,2020-03-01,-1.2133517551926842
Fuel (diesel),North,Amran City_Amran,2020-04-01,-0.4789517551926843
Fuel (diesel),North,Amran City_Amran,2020-05-01,-0.4998254816472705
Fuel (diesel),North,Amran City_Amran,2020-06-01,-0.49845175519268414
Fuel (diesel),North,Amran City_Amran,2020-07-01,0.6344482448073157
Fuel (diesel),North,Amran City_Amran,2020-08-01,-1.0514477020387376
Fuel (diesel),North,Amran City_Amran,2020-09-01,-0.13275175519268423
Fuel (diesel),North,Amran City_Amran,2020-10-01,0.16554824480731556
Fuel (diesel),North,Amran City_Amran,2020-11-01,-1.4245254816472706
Fuel (diesel),North,Amran City_Amran,2020-12-01,-0.21795175519268417
Fuel (diesel),North,Amran City_Amran,2021-01-01,0.8781599494234067
Fuel (diesel),North,Amran City_Amran,2021-02-01,1.4263745183527297
Fuel (diesel),North,Amran City_Amran,2021-03-01,1.3768007918981433
Fuel (diesel),North,Amran City_Amran,2021-04-01,1.3788694249778186
Fuel (diesel),North,Amran City_Amran,2021-05-01,-1.0545254816472704
Fuel (diesel),North,Amran City_Amran,2021-06-01,0.7291482448073157
Fuel (diesel),North,Amran City_Amran,2021-07-01,0.6762088348925674
Fuel (diesel),North,Amran City_Amran,2021-08-01,-1.3289517551926844
Fuel (diesel),North,Amran City_Amran,2021-09-01,0.5262482448073156
Fuel (diesel),North,Amran City_Amran,2021-10-01,0.7405482448073157
Fuel (diesel),North,Amran City_Amran,2021-11-01,0.7374482448073159
Fuel (diesel),North,Amran City_Amran,2021-12-01,0.7379482448073156
Fuel (diesel),North,Amran City_Amran,2022-01-01,-0.6814911651074327
Fuel (diesel),North,Amran City_Amran,2022-02-01,3.2378482448073154
Fuel (diesel),North,Amran City_Amran,2022-03-01,3.567708834892567
Fuel (diesel),North,Amran City_Amran,2022-04-01,2.189708834892567
Fuel (diesel),North,Amran City_Amran,2022-05-01,-0.9966517551926842
Fuel (diesel),North,Amran City_Amran,2022-06-01,1.2878482448073156
